 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
 0 7 20 13 18 9 11 12 25 21 2 6 8 32 31 19 33 15 5 17 27 24 26 4 30 10 3 16 28 29 22 23 1 14       6.24306
